2026.08.25-08:15:43.903 info  [caliper] [cli-launch-manager] 	Binding specification is present, performing binding for "fabric:fabric-gateway"
2026.08.25-08:21:38.697 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1108_1787646046678,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.698 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1108_1787646046680,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.706 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1109_1787646046688,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.706 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1109_1787646046687,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.708 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1109_1787646046690,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.709 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1109_1787646046692,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.719 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1110_1787646046701,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.719 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1110_1787646046701,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.723 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1110_1787646046705,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.732 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1110_1787646046703,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.734 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1111_1787646046715,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.734 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1111_1787646046714,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.738 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1111_1787646046717,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.740 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1111_1787646046720,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.747 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1112_1787646046729,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.748 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1112_1787646046729,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.749 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1112_1787646046732,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.749 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1112_1787646046730,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.762 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1113_1787646046741,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.762 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1113_1787646046740,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.763 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1113_1787646046745,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.763 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1113_1787646046744,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.774 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1114_1787646046755,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.774 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1114_1787646046756,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.777 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1114_1787646046757,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.780 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1114_1787646046760,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.787 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1115_1787646046769,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.787 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1115_1787646046768,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.790 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1115_1787646046770,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.796 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1115_1787646046772,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.799 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1116_1787646046782,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.810 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1116_1787646046784,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.810 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1116_1787646046785,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.811 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1116_1787646046782,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.815 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1117_1787646046796,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.815 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1117_1787646046796,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.815 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1117_1787646046797,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.820 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1117_1787646046801,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.825 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1118_1787646046807,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.827 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1118_1787646046808,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.828 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1118_1787646046810,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.831 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1118_1787646046812,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.839 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1119_1787646046820,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.839 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1119_1787646046820,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.843 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1119_1787646046823,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.843 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1119_1787646046826,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.852 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1120_1787646046836,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.854 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1120_1787646046838,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.856 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1120_1787646046835,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.856 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1120_1787646046838,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.870 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1121_1787646046848,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.870 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1121_1787646046850,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.871 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1121_1787646046848,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.872 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1121_1787646046851,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.880 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1122_1787646046860,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.880 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1122_1787646046861,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.885 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1122_1787646046865,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.885 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1122_1787646046864,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.898 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1123_1787646046879,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.898 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1123_1787646046877,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.898 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1123_1787646046875,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.898 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1123_1787646046876,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.907 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1124_1787646046887,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.907 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1124_1787646046888,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.912 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1124_1787646046892,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.917 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1124_1787646046891,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.919 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1125_1787646046902,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.923 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1125_1787646046902,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.926 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1125_1787646046906,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.927 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1125_1787646046904,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.934 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1126_1787646046915,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.935 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1126_1787646046918,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.935 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1126_1787646046916,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.939 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1126_1787646046915,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.948 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1127_1787646046928,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.948 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w2_r2_1127_1787646046929,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.948 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w3_r2_1127_1787646046930,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.951 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w0_r2_1127_1787646046932,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
2026.08.25-08:21:38.959 error [caliper] [connectors/peer-gateway/PeerGateway] 	Failed to perform submit transaction [CreateAsset] using arguments [bench_w1_r2_1128_1787646046942,red,100,alice,42],  with error: SubmitError: 14 UNAVAILABLE: no orderers could successfully process transaction
Details:
-  orderer3.example.com:10050:rpc error: code = DeadlineExceeded desc = context deadline exceeded
